Fichier;Titre_actuel;Auteur_actuel;Score;Confiance;Règles;Titre_corrigé;Auteur_corrigé
Oeuvres complètes, tome 4 (Littérature étrangère) (French Edition) - Ismail Kadaré.epub;Kadaré, Ismail;Oeuvres complètes, tome 4 (Littérature étrangère) (French Edition);140;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Oeuvres complètes, tome 4 (Littérature étrangère) (French Edition);Kadaré, Ismail
1957 - La Loi - Prix Goncourt.epub;La Bayadère aux doigts meurtris ou le prochain prix Goncourt;Gautraie, La;50;PROBABLE;R3: Auteur se termine par article défini;Gautraie, La;La Bayadère aux doigts meurtris ou le prochain prix Goncourt
Paycheck - Philip K. Dick.epub;Dick, Philip K.;Paycheck;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Paycheck;Dick, Philip K.
Alto Braco - Vanessa Bamberger.epub;Bamberger, Vanessa;Alto Braco;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Alto Braco;Bamberger, Vanessa
Célibat, révélations intimes, Le - Jeanne Mussard.epub;Mussard, Jeanne;Célibat, révélations intimes, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Célibat, révélations intimes, Le;Mussard, Jeanne
Horoscope, La Reine Margot, L' - Alexandre Dumas.epub;Alexandre Dumas;Horoscope, La Reine Margot, L';105;CERTAIN;R3: Auteur se termine par article défini | R7: Titre ressemble à un nom complet | R9: Titre court et auteur long;Horoscope, La Reine Margot, L';Alexandre Dumas
Salamandre, La - Jean-Christophe Rufin.epub;Rufin, Jean-Christophe;Salamandre, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Salamandre, La;Rufin, Jean-Christophe
Démon mesquin, Le - Sologoub.epub;Sologoub;Démon mesquin, Le;50;PROBABLE;R3: Auteur se termine par article défini;Démon mesquin, Le;Sologoub
Oeuvres complètes, tome 2 (Littérature étrangère) (French Edition) - Ismail Kadaré.epub;Kadaré, Ismail;Oeuvres complètes, tome 2 (Littérature étrangère) (French Edition);140;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Oeuvres complètes, tome 2 (Littérature étrangère) (French Edition);Kadaré, Ismail
Salammbô_ l'intégrale - Philippe Druillet & Gustave Flaubert.epub;Philippe Druillet & Gustave Flaubert;Salammbô_ l'intégrale;85;PROBABLE;R6: Ponctuation inhabituelle dans auteur | R8: Titre contient '&' entre noms;Salammbô_ l'intégrale;Philippe Druillet & Gustave Flaubert
Pandora - Jean-Christophe Bailly.epub;Bailly, Jean-Christophe;Pandora;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pandora;Bailly, Jean-Christophe
Three Three Four - Thomas M. Disch.epub;Disch, Thomas M.;Three Three Four;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Three Three Four;Disch, Thomas M.
47 Rônins, Les - Osaragi, Jirô.epub;Rônins, Les;Osaragi, Jirô;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Osaragi, Jirô;Rônins, Les
Jeune fille à l'ouvrage - Yôko Ogawa.epub;Ogawa, Yôko;Jeune fille à l'ouvrage;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Jeune fille à l'ouvrage;Ogawa, Yôko
Trilogie de Cornish, La - Robertson Davies.epub;Davies, Robertson;Trilogie de Cornish, La;130;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R10: Mots-clés de titres dans auteur;Trilogie de Cornish, La;Davies, Robertson
Humiliés et Offensés - Fyodor Mikhailovich Dostoyevsky.epub;Dostoyevsky, Fyodor Mikhailovich;Humiliés et Offensés;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Humiliés et Offensés;Dostoyevsky, Fyodor Mikhailovich
Novecento_ pianiste _ un monologue - Alessandro Baricco.epub;Alessandro Baricco;Novecento_ pianiste _ un monologue;65;PROBABLE;R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Novecento_ pianiste _ un monologue;Alessandro Baricco
Ne m'appelle pas Capitaine - Lyonel Trouillot.epub;Trouillot, Lyonel;Ne m'appelle pas Capitaine;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ne m'appelle pas Capitaine;Trouillot, Lyonel
Mobile home - Marion Vernoux.epub;Vernoux, Marion;Mobile home;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mobile home;Vernoux, Marion
Cavalerie rouge (French Edition) - Isaac Babel.epub;Babel, Isaac;Cavalerie rouge (French Edition);80;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R10: Mots-clés de titres dans auteur;Cavalerie rouge (French Edition);Babel, Isaac
Fins-Hauts, Les - Juste Olivier.epub;Olivier, Juste;Fins-Hauts, Les;140;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R2: Format 'Prénom, Nom' dans titre | R3: Auteur se termine par article défini;Fins-Hauts, Les;Olivier, Juste
No logo_ la tyrannie des marques - Naomi Klein.epub;Klein, Naomi;No logo_ la tyrannie des marques;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;No logo_ la tyrannie des marques;Klein, Naomi
Joseph Balsamo - Tome II (Les Mémoires d'un médecin) - Alexandre Dumas.epub;Alexandre Dumas;Tome II (Les Mémoires d'un médecin);85;PROBABLE;R7: Titre ressemble à un nom complet | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Tome II (Les Mémoires d'un médecin);Alexandre Dumas
Mécanique du cœur, La - Mathias Malzieu.epub;Malzieu, Mathias;Mécanique du cœur, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Mécanique du cœur, La;Malzieu, Mathias
Neiges du Kilimandjaro _ Dix Indiens, Les - Ernest Hemingway.epub;Hemingway, Ernest;Neiges du Kilimandjaro _ Dix Indiens, Les;165;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Neiges du Kilimandjaro _ Dix Indiens, Les;Hemingway, Ernest
Raboliot - Maurice Genevoix.epub;Genevoix, Maurice;Raboliot;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Raboliot;Genevoix, Maurice
Place De L'Étoile, La - Patrick Modiano.epub;Modiano, Patrick;Place De L'Étoile, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Place De L'Étoile, La;Modiano, Patrick
Impurs - David Vann.epub;Vann, David;Impurs;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Impurs;Vann, David
Claudie Gallay - Les Années Cerises.epub;Cerises, Les Années;Claudie Gallay;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Claudie Gallay;Cerises, Les Années
Ouvrez - Nathalie Sarraute.epub;Sarraute, Nathalie;Ouvrez;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ouvrez;Sarraute, Nathalie
Ceux de 14 - Maurice Genevoix.epub;Genevoix, Maurice;Ceux de 14;85;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres;Ceux de 14;Genevoix, Maurice
Dégringolade, Tome 2, La - Émile Gaboriau.epub;Gaboriau, Émile;Dégringolade, Tome 2, La;165;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R5: Auteur contient des chiffres | R10: Mots-clés de titres dans auteur;Dégringolade, Tome 2, La;Gaboriau, Émile
Double nationalité - Nina Yargekov.epub;Yargekov, Nina;Double nationalité;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Double nationalité;Yargekov, Nina
Lorsque j'étais une œuvre d'art - Eric-Emmanuel Schmitt.epub;Schmitt, Eric-Emmanuel;Lorsque j'étais une œuvre d'art;75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Lorsque j'étais une œuvre d'art;Schmitt, Eric-Emmanuel
Reine Margot - Tome II (French), La - Alexandre Dumas.epub;Alexandre Dumas;Tome II (French), La;110;CERTAIN;R3: Auteur se termine par article défini | R7: Titre ressemble à un nom complet | R10: Mots-clés de titres dans auteur;Tome II (French), La;Alexandre Dumas
Pour trois couronnes - François Garde.epub;Garde, François;Pour trois couronnes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pour trois couronnes;Garde, François
Red Rabbit - Tome 2 - Tom Clancy.epub;Clancy, Tom;Tome 2;115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres | R10: Mots-clés de titres dans auteur;Tome 2;Clancy, Tom
Phares. 24 destins - Jacques Attali.epub;Attali, Jacques;Phares. 24 destins;85;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres;Phares. 24 destins;Attali, Jacques
Amitié, L' - Maurice Blanchot.epub;Blanchot, Maurice;Amitié, L';100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Amitié, L';Blanchot, Maurice
Fugues - Philippe Sollers.epub;Sollers, Philippe;Fugues;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Fugues;Sollers, Philippe
chemins de la liberté (Tome 2) - Le sursis, Les - Jean-Paul Sartre.epub;Sartre, Jean-Paul;Le sursis, Les;140;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R4: Auteur commence par article;Le sursis, Les;Sartre, Jean-Paul
Histoire de l'art - Tome II _ L'Art médiéval - Élie Faure.epub;Faure, Élie;Tome II _ L'Art médiéval;145;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Tome II _ L'Art médiéval;Faure, Élie
DANS LA COLONIE PÉNITENTIAIRE - Franz Kafka.epub;Kafka, Franz;DANS LA COLONIE PÉNITENTIAIRE;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;DANS LA COLONIE PÉNITENTIAIRE;Kafka, Franz
Horace_ texte intégral - Pierre Corneille & Edmond Richer.epub;Pierre Corneille & Edmond Richer;Horace_ texte intégral;85;PROBABLE;R6: Ponctuation inhabituelle dans auteur | R8: Titre contient '&' entre noms;Horace_ texte intégral;Pierre Corneille & Edmond Richer
Ascension - Vincent Delecroix.epub;Delecroix, Vincent;Ascension;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Ascension;Delecroix, Vincent
Hérétiques - Leonardo Padura.epub;Padura, Leonardo;Hérétiques;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Hérétiques;Padura, Leonardo
Anatomie d'un soldat - Harry Parker.epub;Parker, Harry;Anatomie d'un soldat;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Anatomie d'un soldat;Parker, Harry
Princesse De Landover - Terry Brooks.epub;Brooks, Terry;Princesse De Landover;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Princesse De Landover;Brooks, Terry
Malédiction des Templiers, La - Raymond Khoury.epub;Khoury, Raymond;Malédiction des Templiers, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Malédiction des Templiers, La;Khoury, Raymond
Dernier inventaire avant liquidation - Frédéric Beigbeder.epub;Beigbeder, Frédéric;Dernier inventaire avant liquidation;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dernier inventaire avant liquidation;Beigbeder, Frédéric
Guerre et la Paix - Tome II, La - Tolstoï.epub;Tolstoï;Tome II, La;80;PROBABLE;R3: Auteur se termine par article défini | R10: Mots-clés de titres dans auteur;Tome II, La;Tolstoï
Dumas,Alexandre {père} [-152] Robin Hood le prince des voleurs (1863,1872) french.feed.epub;Dumas,Alexandre;Robin Hood le prince des voleurs (1863,1872);60;PROBABLE;R5: Auteur contient des chiffres | R9: Titre court et auteur long;Robin Hood le prince des voleurs (1863,1872);Dumas,Alexandre
Diable, Le - Léon Tolstoï.epub;Tolstoï, Léon;Diable, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Diable, Le;Tolstoï, Léon
Mexique insurgé, Le - John Reed, 1914 (1975).epub;John Reed, 1914;Mexique insurgé, Le;50;PROBABLE;R3: Auteur se termine par article défini;Mexique insurgé, Le;John Reed, 1914
Petite fleur (jamais ne meurt) - Iosi Havilio.epub;Havilio, Iosi;Petite fleur (jamais ne meurt);75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Petite fleur (jamais ne meurt);Havilio, Iosi
Fils du capitaine, Le - Nedim Gürsel.epub;Gürsel, Nedim;Fils du capitaine, Le;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Fils du capitaine, Le;Gürsel, Nedim
Vendetta, La - Honoré de Balzac.epub;de Balzac, Honoré;Vendetta, La;50;PROBABLE;R3: Auteur se termine par article défini;Vendetta, La;de Balzac, Honoré
Mato Grosso - Ian Manook.epub;Manook, Ian;Mato Grosso;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Mato Grosso;Manook, Ian
Sous les yeux d'Occident - Joseph Conrad.epub;Conrad, Joseph;Sous les yeux d'Occident;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Sous les yeux d'Occident;Conrad, Joseph
Dame de pique, La - Aleksandr Sergeyevich Pushkin.epub;Aleksandr Sergeyevich Pushkin;Dame de pique, La;80;PROBABLE;R3: Auteur se termine par article défini | R7: Titre ressemble à un nom complet;Dame de pique, La;Aleksandr Sergeyevich Pushkin
Récits du Cosandier - Oscar Huguenin.epub;Huguenin, Oscar;Récits du Cosandier;80;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R10: Mots-clés de titres dans auteur;Récits du Cosandier;Huguenin, Oscar
Brady, cinéma des damnés, Le - Jacques Thorens.epub;Thorens, Jacques;Brady, cinéma des damnés, Le;125;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R9: Titre court et auteur long;Brady, cinéma des damnés, Le;Thorens, Jacques
Hôtel Saint-Georges - Rachid Boudjedra.epub;Boudjedra, Rachid;Hôtel Saint-Georges;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Hôtel Saint-Georges;Boudjedra, Rachid
Compagnie blanche, La - Arthur Conan Doyle.epub;Doyle, Arthur Conan;Compagnie blanche, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Compagnie blanche, La;Doyle, Arthur Conan
Équarissage pour tous, L' - Boris Vian.epub;Vian, Boris;Équarissage pour tous, L';100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Équarissage pour tous, L';Vian, Boris
Nostalgie heureuse, La - Amélie Nothomb.epub;Nothomb, Amélie;Nostalgie heureuse, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Nostalgie heureuse, La;Nothomb, Amélie
nuit - Élie Wiesel, La - Biographies.epub;Biographies;Élie Wiesel, La;50;PROBABLE;R3: Auteur se termine par article défini;Élie Wiesel, La;Biographies
Conspiration des milliardaires - Tome II - À coups de milliards, La - Gustave Le Rouge.epub;Le Rouge, Gustave;À coups de milliards, La;50;PROBABLE;R3: Auteur se termine par article défini;À coups de milliards, La;Le Rouge, Gustave
Blade runner - Philip K. Dick.epub;Dick, Philip K.;Blade runner;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Blade runner;Dick, Philip K.
Monsieur Lecoq - Volume 2 (French) - Émile Gaboriau.epub;Gaboriau, Émile;Volume 2 (French);115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R5: Auteur contient des chiffres | R10: Mots-clés de titres dans auteur;Volume 2 (French);Gaboriau, Émile
Pour celle qui est assise dans le noir à m'attendre - António Lobo Antunes.epub;Antunes, António Lobo;Pour celle qui est assise dans le noir à m'attendre;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Pour celle qui est assise dans le noir à m'attendre;Antunes, António Lobo
John Maynard Keynes - Gazier Bernard.epub;Bernard, Gazier;John Maynard Keynes;90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R2: Format 'Prénom, Nom' dans titre;John Maynard Keynes;Bernard, Gazier
Miracle du mercredi des cendres, Le - Zamiatine.epub;Zamiatine;Miracle du mercredi des cendres, Le;75;PROBABLE;R3: Auteur se termine par article défini | R9: Titre court et auteur long;Miracle du mercredi des cendres, Le;Zamiatine
Étrange Cas du Dr Jekyll et de Mr Hyde, L' - Robert Louis Stevenson & Théo Varlet.epub;Robert Louis Stevenson & Théo Varlet;Étrange Cas du Dr Jekyll et de Mr Hyde, L';95;CERTAIN;R3: Auteur se termine par article défini | R8: Titre contient '&' entre noms;Étrange Cas du Dr Jekyll et de Mr Hyde, L';Robert Louis Stevenson & Théo Varlet
Cave, La - Thomas Bernhard.epub;Bernhard, Thomas;Cave, La;100;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini;Cave, La;Bernhard, Thomas
Doppelgänger _ William Wilson - Edgar Allan Poe.epub;Poe, Edgar Allan;Doppelgänger _ William Wilson;90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur;Doppelgänger _ William Wilson;Poe, Edgar Allan
"The Belly of Paris; Or, the Fat and the Thin (Le Ventre De _. - Emile Zola.epub";Zola, Emile;"The Belly of Paris; Or, the Fat and the Thin (Le Ventre De _.";115;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;"The Belly of Paris; Or, the Fat and the Thin (Le Ventre De _.";Zola, Emile
Terminus radieux - Antoine Volodine.epub;Volodine, Antoine;Terminus radieux;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Terminus radieux;Volodine, Antoine
Nord Contre Sud (Dodo Press) - Jules Verne.epub;Verne, Jules;Nord Contre Sud (Dodo Press);75;PROBABLE;R1: Format 'Nom, Prénom' dans titre | R9: Titre court et auteur long;Nord Contre Sud (Dodo Press);Verne, Jules
Jacq,Christian [-19] Toutânkhamon, L'ultime secret (2008) french.zzz.epub;Toutânkhamon, L'ultime secret;Jacq,Christian;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Jacq,Christian;Toutânkhamon, L'ultime secret
Rhin, Tome IV, Le - Victor Hugo.epub;Hugo, Victor;Rhin, Tome IV, Le;130;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R10: Mots-clés de titres dans auteur;Rhin, Tome IV, Le;Hugo, Victor
Poèmes - Jean Jaurès.epub;Jaurès, Jean;Poèmes;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Poèmes;Jaurès, Jean
Dissolution - C. J. Sansom.epub;Sansom, C. J.;Dissolution;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Dissolution;Sansom, C. J.
Lieutenant Conrad_ le sombre dimanche de Herrlisdorf, Le - Carl Spitteler.epub;Spitteler, Carl;Lieutenant Conrad_ le sombre dimanche de Herrlisdorf, Le;165;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R3: Auteur se termine par article défini | R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Lieutenant Conrad_ le sombre dimanche de Herrlisdorf, Le;Spitteler, Carl
Yamabuki - Aki Shimazaki.epub;Shimazaki, Aki;Yamabuki;50;PROBABLE;R1: Format 'Nom, Prénom' dans titre;Yamabuki;Shimazaki, Aki
Coelho,Paulo [] Guerrier de lumière - Tome 2 (2008) french.feed.epub;Coelho,Paulo;Guerrier de lumière - Tome 2;90;CERTAIN;R5: Auteur contient des chiffres | R9: Titre court et auteur long | R10: Mots-clés de titres dans auteur;Guerrier de lumière - Tome 2;Coelho,Paulo
Carvalho_ Milenio I _ II (pack) - Manuel Vázquez Montalbán.epub;Montalbán, Manuel Vázquez;Carvalho_ Milenio I _ II (pack);90;CERTAIN;R1: Format 'Nom, Prénom' dans titre | R6: Ponctuation inhabituelle dans auteur;Carvalho_ Milenio I _ II (pack);Montalbán, Manuel Vázquez
Dard,Frédéric [San-Antonio-160] Mesdames vous aimez 'ça' ! (1994) french.zzz.epub;Dard,Frédéric;Mesdames vous aimez 'ça' !;65;PROBABLE;R6: Ponctuation inhabituelle dans auteur | R9: Titre court et auteur long;Mesdames vous aimez 'ça' !;Dard,Frédéric
